,t,stimstate,Qm,Vm,"('m', 'CaHVA')","('h', 'CaHVA')","('m', 'Ih')","('m', 'NaTs2t')","('h', 'NaTs2t')","('m', 'CaLVAst')","('h', 'CaLVAst')","('m', 'SKv31')",Cm,iax
0,0.0,0.0,-0.00075,-85.73559945926456,3.540798467948084e-07,0.8026642920830088,0.0843878856833029,0.00018925837783218753,0.9864705752979879,0.0004890288568106367,0.33932300588798725,2.1092822561138442e-05,0.008747824762762015,
1,0.0,0.0,-0.00075,-85.73559945926456,3.540798467948084e-07,0.8026642920830088,0.0843878856833029,0.00018925837783218753,0.9864705752979879,0.0004890288568106367,0.33932300588798725,2.1092822561138442e-05,0.008747824762762015,
2,2.5000000000000006e-06,0.0,-0.0006621905536685353,-85.73559945926456,3.540798467948084e-07,0.8026642920830088,0.0843878856833029,0.00018925837783218753,0.9864705752979879,0.0004890288568106367,0.33932300588798725,2.1092822561138442e-05,0.007723635897398267,
3,5.000000000000001e-06,1.0,-0.0006157330467018206,-98.61292421863132,3.545338143577871e-07,0.8026642925792794,0.08438792550786933,0.00018931881049430422,0.9864704844675949,0.0004890359301682399,0.33932302303990425,2.1092974332864194e-05,0.006243938627524117,
4,7.500000000000002e-06,1.0,-0.0005957410947682831,-91.86530465714893,3.5572281351116183e-07,0.8026642926376066,0.08438794748454792,0.00018942428806243658,0.9864703489464375,0.000489049598842808,0.3393230363726257,2.10932393847695e-05,0.006484941153699453,
5,1.0000000000000003e-05,1.0,-0.0005844157035812906,-88.95005005838425,3.574939644714045e-07,0.8026642925134495,0.08438796373321006,0.0001895568898597259,0.9864701915920546,0.0004890675929368973,0.33932304751208986,2.109356599618702e-05,0.006570155983023022,
6,1.2500000000000004e-05,1.0,-0.0005757858333717339,-87.2955963488462,3.5970768882117426e-07,0.8026642922869535,0.08438797718128394,0.00018970746088949354,0.9864700211896245,0.000489088567095358,0.3393230572028329,2.1093931788339435e-05,0.006595817629457596,
7,1.5000000000000007e-05,1.0,-0.0005852449902398929,-86.03350108371876,3.623285240888188e-07,0.8026642919828365,0.08438798868965645,0.00018987314080984056,0.9864698405224089,0.0004891121082648441,0.33932306567152604,2.10943297889493e-05,0.00680252439884312,
8,1.750000000000001e-05,1.0,-0.0002130142575659155,-87.41681117686353,3.645066217507448e-07,0.8026642917638139,0.08438800233292097,0.0001900223239090387,0.9864696710918229,0.0004891328504388059,0.3393230754737795,2.1094692599849473e-05,0.002436765362384823,
9,2.0000000000000012e-05,1.0,-0.008859802016348083,-32.1144352718339,9.752950193285768e-07,0.8026642874266336,0.08438798583583959,0.00019367984548650268,0.9864686137048884,0.0004899820276772696,0.3393229526296902,2.1104815154379933e-05,0.27588222994905376,
10,2.2500000000000015e-05,1.0,0.25120348358079414,-159.85130566981223,9.633005340692977e-07,0.8026642959479701,0.08438849371161934,0.00019367245165150912,0.9864686630135827,0.0004899818558611836,0.3393230263893278,2.1104386040690825e-05,-1.5714822129740895,
11,2.5000000000000015e-05,1.0,-6.106461094583613,73.4253474836054,1.4771677203951812e-05,0.8026642837463877,0.08438795716575512,0.0002416305968377509,0.9864637272787209,0.0004918764709434896,0.3393228655889702,2.1756641890329914e-05,-83.16557297801116,
