,t,stimstate,Qm,Vm,"('m', 'NapEt2')","('h', 'NapEt2')","('m', 'NaTat')","('h', 'NaTat')","('m', 'KPst')","('h', 'KPst')","('m', 'KTst')","('h', 'KTst')","('m', 'SKv31')",Cm,iax
40,0.0009749999999999985,1.0,-0.0007398028300316812,-109.83248939613937,2.0759242202554117e-05,2.608583831010915e-07,2.0759242202554117e-05,0.0006807971038226767,4.1632456875895376e-07,8.913865701806564e-06,7.33219808357622e-05,0.0002293953470550101,4.5345233173515915e-08,0.006735737613698169,-3.1589081057765794e-14
41,0.0009999999999999985,1.0,-0.000739542120690024,-109.79507702444761,2.1333787022465435e-05,2.675396715191343e-07,2.1333787022465435e-05,0.0006982662063805461,4.273692907542194e-07,9.149272571103725e-06,7.525913494151744e-05,0.00023538687986805038,4.657333095132205e-08,0.006735658289354388,-3.239341283589648e-14
42,0.0010249999999999984,1.0,-0.0007392816907579316,-109.75769160218243,2.1910038946331178e-05,2.7421826840639677e-07,2.1910038946331178e-05,0.0007157230410504363,4.3842888588989045e-07,9.384863219741293e-06,7.719863606740758e-05,0.00024137768810287118,4.7803982041501534e-08,0.006735579802802919,-3.3194918865201455e-14
43,0.0010499999999999982,1.0,-0.0007390215399358594,-109.72034624693018,2.2487995755533912e-05,2.8089417658861074e-07,2.2487995755533912e-05,0.0007331676212052123,4.4950333817564555e-07,9.620637450644212e-06,7.914048137468618e-05,0.00024736777248484873,4.90371836366412e-08,0.006735501346966778,-3.39942285041662e-14
44,0.0010749999999999983,1.0,-0.0007387616679245902,-109.68304091573654,2.3067655234427786e-05,2.87567398890591e-07,2.3067655234427786e-05,0.0007505999602028797,4.6059263163887374e-07,9.856595066732445e-06,8.108466802799593e-05,0.00025335713373847077,5.027293293262886e-08,0.006735422921873038,-3.4791346233597094e-14
45,0.0010999999999999981,1.0,-0.0007385020744252326,-109.64577556569405,2.364901517033326e-05,2.942379383528888e-07,2.364901517033326e-05,0.0007680200713865898,4.716967503241464e-07,1.0092735871334438e-05,8.303119319535934e-05,0.00025934577258753075,5.151122712865318e-08,0.006735344527548721,-3.558627652615351e-14
46,0.001124999999999998,1.0,-0.0007382427591392214,-109.60855015394206,2.423207335353302e-05,3.0090579769011783e-07,2.423207335353302e-05,0.0007854279680846457,4.828156782936792e-07,1.0329059667980393e-05,8.498005404817624e-05,0.0002653336897551298,5.275206342719198e-08,0.006735266164020788,-3.6379023846360236e-14
47,0.001149999999999998,1.0,-0.0007379837217683172,-109.57136463766665,2.481682757726671e-05,3.0757097983261507e-07,2.481682757726671e-05,0.0008028236636105077,4.939493996269259e-07,1.0565566260195561e-05,8.693124776121618e-05,0.00027132088596339,5.399543903401502e-08,0.006735187831316151,-3.7169592650618735e-14
48,0.0011749999999999979,1.0,-0.0007377249620146057,-109.53421897410065,2.540327563772571e-05,3.1423348770976054e-07,2.540327563772571e-05,0.0008202071712627993,5.050978984209187e-07,1.0802255452017044e-05,8.888477151261933e-05,0.0002773073619339373,5.524135115817521e-08,0.006735109529461662,-3.7957987387236274e-14
49,0.0011999999999999977,1.0,-0.0007374664795804977,-109.49711312052347,2.5991415334049087e-05,3.208933241417032e-07,2.5991415334049087e-05,0.0008375785043253124,5.162611587897346e-07,1.1039127047477001e-05,9.084062248388554e-05,0.0002832931183874225,5.648979701200267e-08,0.0067350312584841246,-3.8744212496412604e-14
50,0.0012249999999999976,1.0,-0.0007372082741687282,-109.46004703426114,2.6581244468318055e-05,3.2755049194767473e-07,2.6581244468318055e-05,0.0008549376760672222,5.274391648650875e-07,1.127618085080938e-05,9.27987978598718e-05,0.0002892781560438114,5.7740773811104706e-08,0.0067349530184102795,-3.952827241028037e-14
51,0.0012499999999999976,1.0,-0.000736950345482357,-109.42302067268623,2.7172760845551374e-05,3.342049940542369e-07,2.7172760845551374e-05,0.0008722846997427794,5.38631900795919e-07,1.1513416666656623e-05,9.475929482879158e-05,0.0002952624756222911,5.899427877435992e-08,0.006734874809266819,-4.0310171552907624e-14
52,0.0012749999999999975,1.0,-0.000736692693224767,-109.38603399321784,2.776596227370044e-05,3.4085683327876023e-07,2.776596227370044e-05,0.0008896195885915247,5.498393507483641e-07,1.1750834299656266e-05,9.672211058220381e-05,0.00030124607784136716,6.025030912391231e-08,0.006734796631080377,-4.1089914340304675e-14
53,0.0012999999999999973,1.0,-0.000736435317099665,-109.3490869533214,2.8360846563644973e-05,3.4750601243769745e-07,2.8360846563644973e-05,0.0009069423558381899,5.610614989059699e-07,1.198843355485434e-05,9.868724231501213e-05,0.00030722896341857825,6.150886208517133e-08,0.006734718483877531,-4.1867505180455167e-14
54,0.0013249999999999974,1.0,-0.0007361782168110808,-109.31217951050886,2.8957411529187254e-05,3.541525344547922e-07,2.8957411529187254e-05,0.0009242530146929125,5.722983294696626e-07,1.2226214237291989e-05,0.00010065468722545913,0.0003132111330709774,6.276993488680007e-08,0.006734640367684805,-4.264294847331463e-14
55,0.0013499999999999973,1.0,-0.0007359213920633666,-109.27531162233835,2.9555654987048123e-05,3.607964021446361e-07,2.9555654987048123e-05,0.0009415515783511368,5.83549826657334e-07,1.2464176152315519e-05,0.00010262444251512216,0.00031919258751465416,6.403352476071826e-08,0.00673456228252867,-4.341819136414053e-14
56,0.001374999999999997,1.0,-0.0007356648425611974,-109.23848324641439,3.0155574756861826e-05,3.6743761832090293e-07,3.0155574756861826e-05,0.0009588380599935154,5.948159747041874e-07,1.2702319105576393e-05,0.00010459650538890755,0.00032517332746492865,6.529962894209347e-08,0.006734484228435537,-4.419296719965028e-14
57,0.001399999999999997,1.0,-0.0007354085680095699,-109.20169434038766,3.0757168661171154e-05,3.7407618590451795e-07,3.0757168661171154e-05,0.0009761124727861231,6.060967578627053e-07,1.2940642902721216e-05,0.00010657087305504822,0.000331153353636545,6.656824466933519e-08,0.006734406205431769,-4.496559712686704e-14
58,0.001424999999999997,1.0,-0.0007351525681138023,-109.16494486195504,3.13604345254235e-05,3.8071210770729357e-07,3.13604345254235e-05,0.0009933748298803582,6.173921604024876e-07,1.3179147349805104e-05,0.00010854754272509441,0.00033713266674338546,6.7839369184098e-08,0.006734328213543665,-4.573608554128879e-14
59,0.0014499999999999969,1.0,-0.0007348968425795343,-109.1282347688595,3.196537017796451e-05,3.873453865401247e-07,3.196537017796451e-05,0.0010106251444129484,6.287021666103465e-07,1.3417832253085001e-05,0.00011052651161391481,0.0003431112674984726,6.911299973126967e-08,0.0067342502527974754,-4.6504436830400125e-14
60,0.0014749999999999967,1.0,-0.0007346413911127264,-109.09156401889011,3.2571973450035075e-05,3.9397602521298857e-07,3.2571973450035075e-05,0.0010278634295061647,6.40026760790273e-07,1.3656697418813024e-05,0.00011250777693968902,0.00034908915661425836,7.038913355897138e-08,0.006734172323219393,-4.7270655373688105e-14
61,0.0014999999999999968,1.0,-0.0007343862134196593,-109.05493256988191,3.318024217576529e-05,4.006040266430609e-07,3.318024217576529e-05,0.0010450896982674102,6.513659272632752e-07,1.3895742653649806e-05,0.00011449133592390172,0.0003550663348023387,7.166776791855184e-08,0.006734094424835556,-4.8034745542655986e-14
62,0.0015249999999999966,1.0,-0.0007341313092069344,-109.01834037971594,3.3790174192170576e-05,4.0722939353035427e-07,3.3790174192170576e-05,0.0010623039637898506,6.627196503674721e-07,1.4134967764457825e-05,0.00011647718579134045,0.00036104280277355114,7.294890006458143e-08,0.006734016557672049,-4.879671170083167e-14
63,0.0015499999999999965,1.0,-0.0007338766781814723,-108.98178740631914,3.440176733914625e-05,4.138521287901828e-07,3.440176733914625e-05,0.0010795062391517948,6.740879144581904e-07,1.437437255819809e-05,0.00011846532377008976,0.0003670185612379767,7.423252725485249e-08,0.006733938721754894,-4.955655820379822e-14
64,0.0015749999999999965,1.0,-0.0007336223200505133,-108.94527360766426,3.501501945946305e-05,4.204722352288267e-07,3.501501945946305e-05,0.0010966965374171174,6.85470703907802e-07,1.4613956842136798e-05,0.00012045574709152898,0.0003729936109050374,7.551864675036731e-08,0.006733860917110067,-5.031428939917468e-14
65,0.0015999999999999964,1.0,-0.0007333682345216168,-108.9087989417699,3.562992839876298e-05,4.270897156516485e-07,3.562992839876298e-05,0.0011138748716351598,6.968680031055602e-07,1.4853720423638691e-05,0.00012244845299032292,0.0003789679524833067,7.680725581533849e-08,0.0067337831437634865,-5.1069909626662875e-14
66,0.0016249999999999962,1.0,-0.0007331144213026609,-108.87236336670043,3.624649200555391e-05,4.3370457286309294e-07,3.624649200555391e-05,0.0011310412548407357,7.082797964579558e-07,1.5093663110373709e-05,0.00012444343870441962,0.0003849415866806071,7.809835171718915e-08,0.006733705401741012,-5.182342321804841e-14
67,0.001649999999999996,1.0,-0.0007328608801018418,-108.83596684056587,3.6864708131205134e-05,4.4031680966668696e-07,3.6864708131205134e-05,0.001148195700054241,7.197060683882934e-07,1.5333784710110347e-05,0.00012644070147504815,0.0003909145142041077,7.939193172654107e-08,0.006733627691068448,-5.257483449720905e-14
68,0.0016749999999999962,1.0,-0.0007326076106276738,-108.7996093215219,3.748457462994292e-05,4.469264289730644e-07,3.748457462994292e-05,0.001165338220281555,7.311468033370493e-07,1.5574085031025627e-05,0.00012844023854671283,0.0003968867357600389,8.068799311721494e-08,0.0067335500117715495,-5.332414778013594e-14
69,0.001699999999999996,1.0,-0.0007323546125889887,-108.7632907677698,3.8106089358845157e-05,4.5353343347587907e-07,3.8106089358845157e-05,0.0011824688285140463,7.426019857614456e-07,1.5814563881291823e-05,0.000130442047167184,0.000402858252054077,8.19865331662215e-08,0.00673347236387601,-5.407136737494588e-14
70,0.0017249999999999959,1.0,-0.0007321018856949358,-108.72701113755639,3.872925017783755e-05,4.6013782597590455e-07,3.872925017783755e-05,0.0011995875377286817,7.54071600135941e-07,1.605522106938642e-05,0.0001324461245875011,0.0004088290637910591,8.328754915376504e-08,0.00673339474740747,-5.481649758188387e-14
71,0.001749999999999996,1.0,-0.0007318494296549809,-108.690770389174,3.935405494968859e-05,4.6673960938098215e-07,3.935405494968859e-05,0.0012166943608879282,7.655556309516728e-07,1.6296056403988804e-05,0.00013445246806196342,0.000414799171675176,8.459103836323135e-08,0.006733317162391515,-5.555954269335705e-14
72,0.0017749999999999958,1.0,-0.0007315972441789066,-108.65456848096038,3.9980501540004846e-05,4.7333878638205137e-07,3.9980501540004846e-05,0.0012337893109399668,7.770540627169492e-07,1.653706969387696e-05,0.00013646107484812436,0.00042076857640968763,8.589699808118501e-08,0.006733239608853676,-5.6300506993932764e-14
73,0.0017999999999999956,1.0,-0.0007313453289768117,-108.61840537129869,4.060858781722626e-05,4.799353597771324e-07,4.060858781722626e-05,0.001250872400818593,7.88566879956689e-07,1.6778260748237398e-05,0.00013847194220679106,0.0004267372786972113,8.720542559737303e-08,0.006733162086819425,-5.703939476036274e-14
74,0.0018249999999999955,1.0,-0.0007310936837591106,-108.58228101861738,4.123831165262175e-05,4.865293323633277e-07,4.123831165262175e-05,0.0012679436434430156,8.000940672127834e-07,1.7019629376355243e-05,0.0001404850674020187,0.0004327052792397235,8.851631820470645e-08,0.006733084596314182,-5.777621026157515e-14
75,0.0018499999999999955,1.0,-0.0007308423082365331,-108.54619538139022,4.186967092028454e-05,4.931207069368219e-07,4.186967092028454e-05,0.0012850030517182769,8.116356090440637e-07,1.7261175387614228e-05,0.00014250044770110307,0.0004386725787382754,8.982967319927033e-08,0.0067330071373633135,-5.851095775871657e-14
76,0.0018749999999999954,1.0,-0.0007305912021201242,-108.51014841813624,4.2502663497127514e-05,4.997094862928815e-07,4.2502663497127514e-05,0.001302050638535051,8.231914900260019e-07,1.7502898591806632e-05,0.00014451808037458017,0.0004446391778931856,9.114548788030846e-08,0.006732929709992123,-5.924364150514995e-14
77,0.0018999999999999952,1.0,-0.0007303403651212438,-108.47414008741958,4.313728726287882e-05,5.062956732258557e-07,4.313728726287882e-05,0.0013190864167696489,8.347616947512099e-07,1.7744798798720053e-05,0.00014653796269621877,0.00045060507740423274,9.246375955022706e-08,0.006732852314225867,-5.997426574646356e-14
78,0.0019249999999999953,1.0,-0.0007300897969515658,-108.43817034784959,4.3773540100076915e-05,5.128792705291755e-07,4.3773540100076915e-05,0.0013361103992841283,8.4634620782874e-07,1.7986875818550638e-05,0.00014856009194301651,0.00045657027797027565,9.378448551458586e-08,0.00673277495008974,-6.070283472049707e-14
79,0.0019499999999999951,1.0,-0.0007298394973230783,-108.40223915808062,4.4411419894066246e-05,5.194602809953543e-07,4.4411419894066246e-05,0.0013531225989260908,8.579450138845842e-07,1.8229129461489873e-05,0.0001505844653951961,0.0004625347802894461,9.51076630820987e-08,0.006732697617608888,-6.142935265734897e-14
80,0.001974999999999995,1.0,-0.0007295894665824846,-108.36631338100558,4.505105354572554e-05,5.260387049762359e-07,4.505105354572554e-05,0.001370123079860372,8.695585783599213e-07,1.8471568755265147e-05,0.00015261117005787916,0.0004684985338988762,9.64334239721534e-08,0.0067326223788505,-6.215225237835895e-14
81,0.001999999999999995,1.0,-0.0007293397041932067,-108.33040770137492,4.569251087612678e-05,5.326145439167155e-07,4.569251087612678e-05,0.0013871118835617111,8.811871540568713e-07,1.8714198651387028e-05,0.0001546402532457297,0.0004744615109598398,9.776184045534199e-08,0.006732548318323647,-6.28722372943529e-14
82,0.002024999999999995,1.0,-0.0007290902098672327,-108.29454055835122,4.633578951640314e-05,5.39187800592568e-07,4.633578951640314e-05,0.001404089022759381,8.928307248129457e-07,1.895701894514428e-05,0.00015667171207608708,0.0004804237122548603,9.909290960661364e-08,0.0067324742882526436,-6.359018906716929e-14
83,0.0020499999999999954,1.0,-0.0007288409833168647,-108.25871191057445,4.6980887100835166e-05,5.457584778863801e-07,4.6980887100835166e-05,0.001421054510168336,9.044892744829771e-07,1.9200029431924995e-05,0.00015870554366971507,0.00048638513856570143,1.004266285043357e-07,0.006732400288661418,-6.430935475119501e-14
84,0.0020749999999999957,1.0,-0.0007285920242547196,-108.22292171672981,4.762780126684594e-05,5.523265784640634e-07,4.762780126684594e-05,0.0014380083584895284,9.161627869397597e-07,1.9443229907423188e-05,0.00016074174515079396,0.000492345790673369,1.0176299423028107e-07,0.006732326319573842,-6.5026607842702e-14
85,0.002099999999999996,1.0,-0.000728343332393728,-108.1871699355476,4.8276529654995545e-05,5.588921050983555e-07,4.8276529654995545e-05,0.0014549505804097075,9.27851246073611e-07,1.9686620167432217e-05,0.00016278031364691647,0.0004983056693578273,1.0310200386963523e-07,0.006732252381013736,-6.57418296328757e-14
86,0.0021249999999999967,1.0,-0.0007280949074471345,-108.1514565258032,4.892706990897589e-05,5.65455060560982e-07,4.892706990897589e-05,0.0014718811886015276,9.395546357923363e-07,1.993020000805137e-05,0.00016482124628908366,0.0005042647753984769,1.0444365451098362e-07,0.0067321784730048715,-6.645502431443245e-14
87,0.002149999999999997,1.0,-0.0007278467491284966,-108.1157814463171,4.957941967560586e-05,5.720154476226566e-07,4.957941967560586e-05,0.0014888001957235543,9.512729400213306e-07,2.0173969225685866e-05,0.00016686454021170265,0.0005102231095736808,1.0578794324631216e-07,0.006732104595570958,-6.716619607241494e-14
