,t,stimstate,Qm,Vm,"('m', 'Ih')",Cm,iax
60,0.0014749999999999967,1.0,-0.0007542989581927716,-55.92986287434487,6.272200629381586e-07,0.013486515421777832,8.096344096587756e-15
61,0.0014999999999999968,1.0,-0.0007543704328095509,-55.93497406913858,6.381773801296165e-07,0.013486560874724088,8.2320244616077e-15
62,0.0015249999999999966,1.0,-0.000754441888268392,-55.940083893936226,6.491403783761546e-07,0.013486606307184528,8.367394047989805e-15
63,0.0015499999999999965,1.0,-0.0007545133245744279,-55.94519234910488,6.601090561480719e-07,0.013486651719171364,8.502560231198452e-15
64,0.0015749999999999965,1.0,-0.0007545847417327902,-55.950299435011495,6.710834119150683e-07,0.013486697110696798,8.637646356478679e-15
65,0.0015999999999999964,1.0,-0.0007546561397486092,-55.95540515202294,6.820634441495401e-07,0.013486742481773029,8.772652500483203e-15
66,0.0016249999999999962,1.0,-0.0007547275186270137,-55.96050950050599,6.930491513232854e-07,0.01348678783241224,8.907578738224906e-15
67,0.001649999999999996,1.0,-0.0007547988783731311,-55.96561248082732,7.040405319075018e-07,0.0134868331626266,9.042425143118137e-15
68,0.0016749999999999962,1.0,-0.0007548702189920877,-55.97071409335349,7.150375843749859e-07,0.013486878472428286,9.177191787021625e-15
69,0.001699999999999996,1.0,-0.0007549415404890083,-55.97581433845099,7.260403071990348e-07,0.013486923761829452,9.311878740275044e-15
70,0.0017249999999999959,1.0,-0.0007550128428690161,-55.98091321648617,7.370486988523426e-07,0.013486969030842242,9.446486071742195e-15
71,0.001749999999999996,1.0,-0.0007550841261372332,-55.986010727825345,7.480627578092055e-07,0.01348701427947879,9.581013848844242e-15
72,0.0017749999999999958,1.0,-0.00075515539029878,-55.99110687283465,7.590824825433158e-07,0.013487059507751234,9.715462137601266e-15
73,0.0017999999999999956,1.0,-0.0007552266353587762,-55.9962016518802,7.701078715299687e-07,0.013487104715671688,9.849831002664855e-15
74,0.0018249999999999955,1.0,-0.0007552978613223393,-56.001295065327966,7.811389232438549e-07,0.01348714990325226,9.984120507355055e-15
75,0.0018499999999999955,1.0,-0.000755369068194586,-56.00638711354384,7.921756361601635e-07,0.01348719507050505,1.0118330713694574e-14
76,0.0018749999999999954,1.0,-0.0007554402559806313,-56.011477796893594,8.03218008754582e-07,0.01348724021744215,1.0252461682442036e-14
77,0.0018999999999999952,1.0,-0.0007555114246855893,-56.01656711574293,8.142660395032972e-07,0.013487285344075643,1.0386513473123498e-14
78,0.0019249999999999953,1.0,-0.000755582574314572,-56.02165507045744,8.253197268818859e-07,0.013487330450417598,1.0520486144065885e-14
79,0.0019499999999999951,1.0,-0.0007556537048726906,-56.02674166140261,8.363790693686398e-07,0.013487375536480075,1.0654379752427596e-14
80,0.001974999999999995,1.0,-0.0007557248163650548,-56.03182688894383,8.474440654412421e-07,0.013487420602275133,1.078819435422709e-14
