,t,stimstate,Qm,Vm,"('m', 'NapEt2')","('h', 'NapEt2')","('m', 'NaTat')","('h', 'NaTat')","('m', 'KPst')","('h', 'KPst')","('m', 'KTst')","('h', 'KTst')","('m', 'SKv31')",Cm,iax
248,0.006175000000000054,1.0,-0.00019235964286562458,-20.000215621436926,0.015899015084977722,2.4808927621648305e-07,0.015899015084977722,4.429711034196646e-05,0.00032840693733748324,1.7376967875073397e-06,0.010354298413641343,3.9097789717042575e-05,3.745547518305637e-05,0.009617878452242627,736795.2996927599
249,0.006200000000000054,1.0,-0.0001569639979791652,-29.00810100266405,0.015957171231574505,2.4911565743791224e-07,0.015957171231574505,4.4371621518847665e-05,0.0003295489608913572,1.7436104800577575e-06,0.010391963493619075,3.925206940302524e-05,3.757857334095367e-05,0.005411040107890892,1002393.3882539349
250,0.006225000000000055,1.0,-0.00022817713469444004,-23.6795282367076,0.016030966017008253,2.498347361720089e-07,0.016030966017008253,4.439919551877039e-05,0.0003311042822711146,1.7474113136403813e-06,0.010439129429568737,3.93403463539283e-05,3.775327651116285e-05,0.00963605070225697,844538.7666455881
251,0.006250000000000055,1.0,-0.00010990278424804813,-34.39325309085557,0.016076775370908913,2.5119530234346406e-07,0.016076775370908913,4.4589257556488956e-05,0.00033194527103168315,1.7566515721788154e-06,0.010469260583667992,3.957273566155649e-05,3.7840873360961706e-05,0.003195475111287711,1162598.3402643006
252,0.006275000000000056,1.0,-0.00019144825477506865,-16.58642875189316,0.01617626808365202,2.515682465940013e-07,0.01617626808365202,4.459581857188186e-05,0.0003343198185546021,1.7587916797374298e-06,0.010533072977179514,3.961016113275602e-05,3.812693190568376e-05,0.011542463880491268,635899.4915009409
253,0.0063000000000000556,1.0,-0.00016367100454103337,-28.87099323804086,0.016234754754247717,2.525863321581424e-07,0.016234754754247717,4.466835466247597e-05,0.0003354705585539633,1.7646354664667326e-06,0.010570927297880107,3.976246656260453e-05,3.825107685293909e-05,0.005669046547570035,997375.3460464837
254,0.006325000000000056,1.0,-0.00023029729225737915,-24.689680315138276,0.016305298694646645,2.533613418281433e-07,0.016305298694646645,4.470183684686258e-05,0.00033693657411018,1.7687671324516298e-06,0.010616088116062171,3.986148653035297e-05,3.8414372711912035e-05,0.009327674126107426,873696.5626414005
255,0.006350000000000057,1.0,-0.00015805735338472526,-34.71181007999822,0.016350444693826953,2.5474215570136377e-07,0.016350444693826953,4.490159635856601e-05,0.0003377621582541346,1.778243348869835e-06,0.010645800736293608,4.009839033689138e-05,3.8500195805661596e-05,0.004553417209314639,1171713.3253826245
256,0.006375000000000057,1.0,-0.00021370313166074633,-23.844227110019574,0.016423664880585317,2.5547018243157384e-07,0.016423664880585317,4.492998504116486e-05,0.00033930211070017644,1.782094288802836e-06,0.010692596821858023,4.0188284981346513e-05,3.867291380074709e-05,0.00896246838594094,849889.5791549109
257,0.0064000000000000576,1.0,-9.754412483501629e-05,-32.21798874141088,0.016474046467955097,2.5669356421226075e-07,0.016474046467955097,4.506172469551064e-05,0.00034025353881255517,1.7898234329201796e-06,0.01072552153930029,4.038929302739646e-05,3.877330148041926e-05,0.0030276292420960316,1097793.866013165
258,0.006425000000000057,1.0,-0.00013987881107197547,-14.722426100866521,0.016580968755326213,2.569943983904147e-07,0.016580968755326213,4.5066104611668054e-05,0.0003429133416907367,1.7916729932533915e-06,0.01079456453461577,4.0419177989602393e-05,3.910166082058387e-05,0.009501070687238334,580165.7357936731
259,0.006450000000000058,1.0,-0.00012845616726592433,-21.10544636211537,0.016663448150605647,2.5757705303132647e-07,0.016663448150605647,4.508265952352501e-05,0.0003447228720727794,1.7947480894776393e-06,0.010847126320019666,4.048413055833855e-05,3.9309533259982584e-05,0.0060863989826107304,765853.1886493617
260,0.006475000000000058,1.0,-0.00019867398151548804,-19.383789286801154,0.01675217953085821,2.5807510812548204e-07,0.01675217953085821,4.5094442207293765e-05,0.0003467297583890009,1.7974262790922943e-06,0.010903713438858514,4.053693281231424e-05,3.954403058397156e-05,0.010249491395924815,714528.6310436728
261,0.006500000000000059,1.0,-0.0001275310297232939,-29.958019995821502,0.016807847145010123,2.5915896363585794e-07,0.016807847145010123,4.5182597273401346e-05,0.000347811134717496,1.8038242735150012e-06,0.010939840630894898,4.070483688903625e-05,3.965980474349332e-05,0.004256991274492831,1027842.497675708
262,0.006525000000000059,1.0,-0.00019092850030086298,-19.244320213140785,0.01689708886298716,2.596505231228797e-07,0.01689708886298716,4.519407658340995e-05,0.00034983537789929384,1.8064737382206205e-06,0.010996759299530022,4.075679209348332e-05,3.989669372109821e-05,0.009921290967216884,711869.9728639516
263,0.006550000000000059,1.0,-0.00014579361782076516,-28.79280220740344,0.016955723420224337,2.6066387771428217e-07,0.016955723420224337,4.52654802595572e-05,0.0003509910355314133,1.812277654223557e-06,0.011034675355108606,4.0907962339232147e-05,4.00214209889532e-05,0.005063543894427807,993852.3108188984
264,0.00657500000000006,1.0,-0.00020916847829457856,-21.996686249752507,0.01703508276484151,2.6129293195940444e-07,0.01703508276484151,4.528539402382796e-05,0.00035270890411240416,1.8155900915631774e-06,0.01108526287284152,4.098046455578099e-05,4.021723313519686e-05,0.009509090411149178,793037.988562327
265,0.00660000000000006,1.0,-0.00012647570873036422,-31.53627782857876,0.017086946213896875,2.624737818080235e-07,0.017086946213896875,4.5401804261880694e-05,0.0003536972297032991,1.8228851904602565e-06,0.01111907018216063,4.117148339154193e-05,4.0321935323360316e-05,0.0040104830829385185,1075657.1852644703
266,0.0066250000000000605,1.0,-0.00021225364347032412,-19.08522533857786,0.017176759042253922,2.629579316339915e-07,0.017176759042253922,4.5412935642008774e-05,0.00035574125920154626,1.8255018869091315e-06,0.011176356127067426,4.1222469824332785e-05,4.056154997802946e-05,0.01112135904632396,707504.2455843942
267,0.006650000000000061,1.0,-0.00012336529361621916,-32.00009764584582,0.017227569114278495,2.6416768021876205e-07,0.017227569114278495,4.5539571903884485e-05,0.0003567042334277324,1.8330893689823925e-06,0.011209515534925989,4.142027956703753e-05,4.066327402919973e-05,0.003855153661764972,1089152.4595989212
268,0.006675000000000061,1.0,-0.00017688079624753636,-18.61631483102719,0.017319129418374025,2.64629991141228e-07,0.017319129418374025,4.554968670093076e-05,0.00035880665782038105,1.8356094918948368e-06,0.01126794836699467,4.146842390696277e-05,4.091093783041172e-05,0.00950138616869194,693341.0286970569
