,t,stimstate,Qm,Vm,"('m', 'CaHVA')","('h', 'CaHVA')","('m', 'Ih')","('m', 'NaTs2t')","('h', 'NaTs2t')","('m', 'CaLVAst')","('h', 'CaLVAst')","('m', 'SKv31')",Cm,iax
0,0.0,0.0,-0.00075,-85.73559945926456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008747824762762015,-141716.20979400488
1,0.0,0.0,-0.00075,-85.73559945926456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008747824762762015,-141716.20979400488
2,2.5e-05,0.0,-0.000595494430355835,-85.73559945926456,1.5646569556828923e-11,4.89361259530391e-08,3.335465939044451e-08,3.153413611536432e-08,9.78500305890191e-06,1.854008908257956e-09,4.614173178370877e-07,4.520570157460271e-10,0.006945707898604843,-141716.20979400488
3,5e-05,1.0,-0.000548288572309061,-88.9140365921723,1.7898635814863205e-08,1.1529159432679969e-07,2.5914909122977704e-07,1.3950134359190262e-06,2.239849589143392e-05,1.8427663428200403e-07,1.1142993476514394e-06,4.324652001893316e-09,0.006166501863186477,-99067.20740852645
4,7.5e-05,1.0,-0.0005345379035286739,-82.0042540917029,6.243983449001108e-08,1.710977702225848e-07,3.8477487108754754e-07,3.6553577870429218e-06,3.2976015034407724e-05,5.23225757948318e-07,1.7437267114372422e-06,9.999267316492709e-09,0.006518416751049478,-80116.47717661834
5,9.999999999999999e-05,1.0,-0.0005271075706366123,-79.98483255194758,1.2037315287956273e-07,2.2418063046524968e-07,4.899621845721875e-07,6.2637816662968895e-06,4.297349301138289e-05,9.268515245619431e-07,2.361721996933183e-06,1.6349502079080754e-08,0.0065900940693258666,-77270.0486470726
6,0.00012499999999999998,1.0,-0.0005221547718988797,-78.89250713033007,1.8696907113194733e-07,2.7584707991037044e-07,5.853233591617632e-07,9.078039339456824e-06,5.265965501549327e-05,1.3694969265522636e-06,2.9722853729794214e-06,2.3096457128255602e-08,0.006618559745303598,-76041.10194443571
7,0.00015,1.0,-0.0005182257588933783,-78.16395007868287,2.5998503642739804e-07,3.2659149768079007e-07,6.746053513425243e-07,1.203704062481547e-05,6.213914920448035e-05,1.8399129365426486e-06,3.5773169420839713e-06,3.012150433221879e-08,0.006629984262204151,-75268.67035534003
8,0.00017500000000000003,1.0,-0.0005152250404384323,-77.58573290818016,3.385419327449753e-07,3.7661693899542026e-07,7.593142658995327e-07,1.5115607956830437e-05,7.14551847301718e-05,2.3334869788917425e-06,4.177550775497587e-06,3.7375893765259347e-08,0.006640718868354083,-74652.47260610496
9,0.00020000000000000004,1.0,-0.0005127887605177259,-77.14388884333833,4.2174570743034337e-07,4.261048341846925e-07,8.407619723897216e-07,1.8289868953674444e-05,8.064682996029389e-05,2.8457936066944944e-06,4.773740636621005e-06,4.4813532993798296e-08,0.006647172811822892,-74198.78164972803
10,0.00022500000000000008,1.0,-0.000510757260741457,-76.78515614667924,5.087209775709077e-07,4.75156295597316e-07,9.195618976159672e-07,2.154173171733355e-05,8.973746462376375e-05,3.373308752660822e-06,5.3666469835845885e-06,5.239992084355472e-08,0.006651770815778252,-73834.23895775169
