,t,stimstate,Qm,Vm,"('m', 'CaHVA')","('h', 'CaHVA')","('m', 'Ih')","('m', 'NaTs2t')","('h', 'NaTs2t')","('m', 'CaLVAst')","('h', 'CaLVAst')","('m', 'SKv31')",Cm,iax
0,0.0,0.0,-0.00075,-42.86779972963228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01749564952552403,1.4829660571781716e-28
1,0.0,0.0,-0.00075,-42.86779972963228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01749564952552403,1.4829660571781716e-28
2,2.5e-05,0.0,-0.00075027512112308,-42.86779972963228,1.5646569556828923e-11,4.89361259530391e-08,3.335465939044451e-08,3.153413611536432e-08,9.78500305890191e-06,1.854008908257956e-09,4.614173178370877e-07,4.520570157460271e-10,0.017502067422519328,1.4829660571781716e-28
3,5e-05,1.0,-0.0007504440177950908,-55.64730407709268,7.999434634305362e-10,1.6708655263194556e-07,1.1011340937603675e-06,2.5907574473701097e-07,2.95846389776091e-05,2.2549594385370454e-08,1.158992587441909e-06,1.585590405462495e-09,0.013485721010948535,-3.654955254076736e-17
4,7.5e-05,1.0,-0.0007506128151856513,-55.659378746979264,1.580467723681473e-09,2.8531354884944335e-07,2.170395788948316e-06,4.861234067446685e-07,4.9392131856423286e-05,4.3198229419900865e-08,1.8566452545464576e-06,2.717627707799015e-09,0.013485828122477714,-5.93098599291488e-17
5,9.999999999999999e-05,1.0,-0.0007507815135467145,-55.67144631908989,2.35722131786349e-09,4.036170694837674e-07,3.2411388678336852e-06,7.126774675489201e-07,6.920747638408981e-05,6.379994174335545e-08,2.554375273087307e-06,3.84816976992774e-09,0.013485935128099404,-8.205133119060903e-17
6,0.00012499999999999998,1.0,-0.0007509501131250497,-55.68350681143705,3.130206253023554e-09,5.219970695319578e-07,4.313362455525565e-06,9.387382719610849e-07,8.903066726194419e-05,8.435475901606104e-08,3.2521825971208765e-06,4.9772174370405956e-09,0.013486042027992555,-1.0477402468434595e-16
7,0.00015,1.0,-0.0007511186141623723,-55.695560241662626,3.899424575617856e-09,6.404535043121455e-07,5.387065679348161e-06,1.1643061642068333e-06,0.00010886169920344877,1.0486270883041371e-07,3.950067180819821e-06,6.10477155239041e-09,0.013486148822334745,-1.274779975445813e-16
8,0.00017500000000000003,1.0,-0.00075128701689547,-55.70760662704721,4.664878371426128e-09,7.589863289566244e-07,6.4622476686574994e-06,1.3893814879389022e-06,0.00012870056693427,1.2532381871167567e-07,4.648028978469513e-06,7.230832957337988e-09,0.01348625551130219,-1.501633057113832e-16
9,0.00020000000000000004,1.0,-0.0007514553215563261,-55.71964598451912,5.426569765464151e-09,8.775954990194442e-07,7.538907554996631e-06,1.6139645862496384e-06,0.00014854726519170867,1.4573811611874402e-07,5.3460679444646155e-06,8.355402491389942e-09,0.013486362095069787,-1.72830003960599e-16
