,t,stimstate,Qm,Vm,"('m', 'CaHVA')","('h', 'CaHVA')","('m', 'Ih')","('m', 'NaTs2t')","('h', 'NaTs2t')","('m', 'CaLVAst')","('h', 'CaLVAst')","('m', 'SKv31')",Cm,iax
0,0.0,0.0,-0.00075,-85.73559945926456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008747824762762015,-1.4171620979400496e-13
1,0.0,0.0,-0.00075,-85.73559945926456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008747824762762015,-1.4171620979400496e-13
2,2.5e-05,0.0,-0.0007499189477172075,-85.73559945926456,1.5646569556828923e-11,4.89361259530391e-08,3.335465939044451e-08,3.153413611536432e-08,9.78500305890191e-06,1.854008908257956e-09,4.614173178370877e-07,4.520570157460271e-10,0.008746879387873358,-1.4171620979400496e-13
3,5e-05,1.0,-0.0007496261432629576,-111.24366449704947,8.054379123658458e-10,1.669264483691925e-07,1.0980387543983887e-06,2.6002516242243064e-07,2.956724013245713e-05,2.26518833414992e-08,1.158830698310682e-06,1.5886849914897866e-09,0.006738596275591407,-1.838319747143189e-13
4,7.5e-05,1.0,-0.0007493336843874584,-111.20173725455177,1.5992054451619468e-09,2.847890415215494e-07,2.1602706414001426e-06,4.893128590420283e-07,4.933482939035954e-05,4.3543380124331e-08,1.85611945113147e-06,2.727961768535329e-09,0.006738506995373278,-1.8367621066465772e-13
5,9.999999999999999e-05,1.0,-0.0007490415705122074,-111.15985949615131,2.396945352531696e-09,4.0252405620322907e-07,3.2200532208289602e-06,7.193960823892663e-07,6.908778844785084e-05,6.452838831051685e-08,2.553283722184648e-06,3.869884146413467e-09,0.006738417751761746,-1.8352061480226903e-13
6,0.00012499999999999998,1.0,-0.0007487498010644827,-111.11803113901118,3.1986538866943357e-09,5.201316429647452e-07,4.277389388290405e-06,9.502736910471245e-07,8.882613489013424e-05,8.560679714043241e-08,3.250323657182272e-06,5.0144489303643406e-09,0.006738328544786576,-1.8336518685207088e-13
7,0.00015,1.0,-0.000748458375477201,-111.07625210112218,4.004327367081494e-09,6.376119521144002e-07,5.332282034578354e-06,1.181944545748647e-06,0.00010854988627284707,1.0677849603799649e-07,3.947239401500764e-06,6.161652931283721e-09,0.006738239374477774,-1.8320992654171814e-13
8,0.00017500000000000003,1.0,-0.0007481672931887806,-111.03452230128258,4.8139621799217834e-09,7.549651336174973e-07,6.384734045606735e-06,1.4144075093582604e-06,0.0001282590601221009,1.2804337460824233e-07,4.644031100295747e-06,7.311492965668642e-09,0.00673815024086557,-1.830548336015351e-13
9,0.00020000000000000004,1.0,-0.0007478765536430074,-110.9928416590784,5.627554777831028e-09,8.721913371979458e-07,7.4347483026770345e-06,1.647661446854491e-06,0.0001479536739350603,1.4940132263741938e-07,5.34069889850578e-06,8.4639658555675e-09,0.0067380611439804205,-1.8289990776445095e-13
10,0.00022500000000000008,1.0,-0.0007475861562889039,-110.9512100948642,6.445101679407499e-09,9.892907125409087e-07,8.48232768232527e-06,1.8817052253128274e-06,0.00016763374517987325,1.7085223008941226e-07,6.037242940856001e-06,9.619068428524142e-09,0.0067379720838529975,-1.8274514876593564e-13
11,0.00025000000000000006,1.0,-0.0007472961005806029,-110.9096275297445,7.266599468832164e-09,1.1062634087874206e-06,9.52747505658834e-06,2.1165377138885967e-06,0.0001872992912962481,1.9239598710594355e-07,6.733663371861678e-06,1.0776797517534187e-08,0.006737883060514183,-1.8259055634393874e-13
12,0.00027500000000000007,1.0,-0.0007470063859772235,-110.86809388555548,8.092044795474262e-09,1.2231095751415761e-06,1.0570193292683053e-05,2.3521577838006964e-06,0.00020695032969538237,2.1403248400242561e-07,7.429960335720922e-06,1.1937149960989958e-08,0.006737794073995058,-1.8243613023882925e-13
13,0.0003000000000000001,1.0,-0.0007467170119427502,-110.82660908484735,8.92143437350131e-09,1.3398293603652386e-06,1.1610485253439192e-05,2.5885643083155306e-06,0.00022658687776053806,2.3576161126824904e-07,8.126133976428909e-06,1.3100122602637609e-08,0.0067377051243269,-1.8228187019333652e-13
14,0.00032500000000000015,1.0,-0.0007464279779459159,-110.78517305086699,9.754764981494405e-09,1.4564229129806594e-06,1.2648353797145538e-05,2.8257561627311437e-06,0.0002462089528470767,2.57583259564596e-07,8.822184437836512e-06,1.4265712291530653e-08,0.006737616211541174,-1.8212777595249386e-13
15,0.00035000000000000016,1.0,-0.0007461392834600876,-110.74378570754124,1.0592033462068123e-08,1.5728903814729169e-06,1.3683801777646907e-05,3.0637322243618576e-06,0.0002658165722827096,2.794973197242013e-07,9.518111863432143e-06,1.5433915881982427e-08,0.00673752733566953,-1.8197384726358229e-13
16,0.00037500000000000017,1.0,-0.0007458509279631547,-110.70244697946046,1.1433236721494913e-08,1.6892319138859699e-06,1.471683204427372e-05,3.302491372523296e-06,0.0002854097533677469,3.015036827473136e-07,1.0213916396621629e-05,1.660473023352008e-08,0.006737438496743785,-1.818200838760771e-13
17,0.0004000000000000002,1.0,-0.0007455629109374213,-110.6611567918627,1.2278371729334518e-08,1.8054476581261706e-06,1.5747447441938484e-05,3.542032488517679e-06,0.0003049885133754543,3.23602239802811e-07,1.090959818050995e-05,1.777815221084812e-08,0.006737349694795935,-1.816664855415948e-13
18,0.0004250000000000002,1.0,-0.0007452752318694997,-110.61991507061796,1.3127435518067508e-08,1.921537761962511e-06,1.677565081123174e-05,3.782354455619272e-06,0.00032455286955208505,3.4579288222421073e-07,1.1605157358014915e-05,1.8954178683800083e-08,0.006737260929858137,-1.8151305201384157e-13
19,0.00045000000000000026,1.0,-0.0007449878902502083,-110.57872174221332,1.3980425182733518e-08,2.037502372723919e-06,1.7801444988517474e-05,4.023456159060517e-06,0.00034410283911712723,3.6807550151152747e-07,1.2300594071759524e-05,2.0132806527296955e-08,0.006737172201962703,-1.8135978304856378e-13
20,0.00047500000000000027,1.0,-0.000744700885574471,-110.53757673373805,1.4837337880573883e-08,2.1533416377035603e-06,1.88248328057784e-05,4.265336486018075e-06,0.0003636384392635504,3.9044998932668395e-07,1.2995908464295925e-05,2.1314032621312446e-08,0.006737083511142098,-1.8120667840349914e-13
21,0.0005000000000000002,1.0,-0.0007444142173412198,-110.49647997286931,1.569817083067847e-08,2.269055703957104e-06,1.9845817090711115e-05,4.507994325599436e-06,0.00038315968715805116,4.1291623749414613e-07,1.3691100677831889e-05,2.2497853850826097e-08,0.006736994857428935,-1.810537378383289e-13
22,0.0005250000000000002,1.0,-0.0007441278850532998,-110.4554313878582,1.6562921313636953e-08,2.384644718202088e-06,2.0864400666820734e-05,4.751428568829636e-06,0.00040266659994119084,4.3547413799964943e-07,1.4386170854454556e-05,2.3684267105794016e-08,0.006736906240855965,-1.8090096111463216e-13
23,0.00055,1.0,-0.0007438418882173766,-110.41443090751612,1.7431586671194e-08,2.500108827020099e-06,2.1880586353515025e-05,4.995638108638515e-06,0.00042215919472763985,4.5812358298762983e-07,1.50811191359674e-05,2.4873269281101896e-08,0.006736817661456079,-1.807483479958407e-13
24,0.000575,1.0,-0.000743556226343846,-110.37347846120159,1.8304164305908995e-08,2.6154481767560945e-06,2.289437696586627e-05,5.240621839848082e-06,0.0004416374886063139,4.808644647606542e-07,1.5775945664058468e-05,2.606485727653837e-08,0.006736729119262291,-1.8059589824719506e-13
25,0.0005999999999999998,1.0,-0.0007432708989467471,-110.33257397880722,1.9180651680819268e-08,2.730662913619553e-06,2.3905775315036916e-05,5.4863786591598405e-06,0.00046110149864061746,5.036966757795609e-07,1.6470650580082147e-05,2.7259027996745006e-08,0.006736640614307749,-1.804436116357022e-13
26,0.0006249999999999998,1.0,-0.0007429859055436752,-110.29171739074727,2.0061046319107988e-08,2.845753183482963e-06,2.4914784207875374e-05,5.732907465143093e-06,0.0004805512418685786,5.266201086603015e-07,1.7165234025282405e-05,2.8455778351197673e-08,0.006736552146625716,-1.802914879300936e-13
27,0.0006499999999999998,1.0,-0.0007427012456557004,-110.25090862794534,2.0945345803775442e-08,2.9607191320838417e-06,2.592140644734066e-05,5.980207158222859e-06,0.0004999867353029837,5.49634656173463e-07,1.7859696140684824e-05,2.965510525415886e-08,0.006736463716249571,-1.8013952690078497e-13
28,0.0006749999999999996,1.0,-0.000742416918807285,-110.21014762182246,2.183354777731452e-08,3.0755609049241048e-06,2.6925644832263876e-05,6.228276640668312e-06,0.0005194079959316187,5.727402112431546e-07,1.855403706709899e-05,3.085700562465318e-08,0.006736375323212803,-1.799877283198368e-13
29,0.0006999999999999996,1.0,-0.0007421329245262053,-110.16943430428547,2.2725649941389766e-08,3.190278647270326e-06,2.792750215752353e-05,6.477114816581481e-06,0.0005388150407175106,5.959366669472777e-07,1.9248256945120822e-05,3.206147638642744e-08,0.0067362869675490124,-1.7983609196091604e-13
30,0.0007249999999999994,1.0,-0.0007418492623434745,-110.12876860771576,2.3621650056520572e-08,3.304872504254778e-06,2.8926981213972432e-05,6.7267205918860136e-06,0.0005582078865989524,6.192239165137592e-07,1.994235591518994e-05,3.326851446792562e-08,0.006736198649291895,-1.7968461759925855e-13
31,0.0007499999999999994,1.0,-0.0007415659317932677,-110.08815046495818,2.452154594176769e-08,3.419342620875613e-06,2.9924084788529737e-05,6.977092874316527e-06,0.0005775865504896353,6.426018533222287e-07,2.0636334117536725e-05,3.447811680225105e-08,0.006736110368475246,-1.7953330501163276e-13
32,0.0007749999999999992,1.0,-0.0007412829324128491,-110.04757980931032,2.5425335474423682e-08,3.533689141694781e-06,3.091881566419007e-05,7.228230573407544e-06,0.0005969510492791039,6.660703709009663e-07,2.1330191692129456e-05,3.569028032714081e-08,0.0067360221251329564,-1.7938215397630433e-13
33,0.0007999999999999992,1.0,-0.0007410002637425008,-110.0070565745122,2.633301658970672e-08,3.6479122112413487e-06,3.191117662003254e-05,7.4801326004834765e-06,0.0006163013998324566,6.896293629265907e-07,2.2023928778841595e-05,3.690500198493266e-08,0.006735933919299,-1.7923116427300176e-13
34,0.0008249999999999991,1.0,-0.0007407179253254536,-109.96658069473587,2.7244587280458244e-08,3.7620119738101644e-06,3.2901170431311854e-05,7.732797868647932e-06,0.0006356376189909075,7.132787232237835e-07,2.271754551723363e-05,3.812227872253871e-08,0.006735845751007443,-1.790803356828819e-13
35,0.000849999999999999,1.0,-0.0007404359167078197,-109.92615210457566,2.8160045596843896e-08,3.875988573462091e-06,3.388879986938462e-05,7.986225292774189e-06,0.0006549597235718086,7.37018345764355e-07,2.3411042046830275e-05,3.93421074914143e-08,0.006735757620292424,-1.789296679884983e-13
36,0.0008749999999999989,1.0,-0.0007401542374385267,-109.88577073903849,2.907938964605796e-08,3.989842154124916e-06,3.4874067701882164e-05,8.240413789495086e-06,0.0006742677303684575,7.608481246642382e-07,2.410441850684727e-05,4.056448524752784e-08,0.006735669527188167,-1.7877916097376853e-13
37,0.0008999999999999988,1.0,-0.000739872887069254,-109.84543653353444,3.000261759203114e-08,4.1035728594928435e-06,3.585697669247232e-05,8.495362277193261e-06,0.0006935616561508724,7.847679541853655e-07,2.4797675036303388e-05,4.178940895134015e-08,0.006735581471728961,-1.786288144239433e-13
