,t,stimstate,Qm,Vm,Cm,iax
61,0.0014999999999999968,1.0,-0.0006775616025380284,-50.46952301097426,0.01342516358616461,145445.85810492284
62,0.0015249999999999966,1.0,-0.0006768936248139442,-50.41838761454161,0.013425530978676426,145291.57560091195
63,0.0015499999999999965,1.0,-0.0006761603006338503,-50.37009847703832,0.013423843134674122,145150.15977476197
64,0.0015749999999999965,1.0,-0.0006754560399748463,-50.31708534368033,0.013423989791167056,144986.46756957128
65,0.0015999999999999964,1.0,-0.0006747506512579258,-50.2661732569825,0.013423553207607582,144835.46638334452
66,0.0016249999999999962,1.0,-0.0006740913308728588,-50.215179621242115,0.013424054956236848,144682.43449186473
67,0.001649999999999996,1.0,-0.0006733878408433827,-50.16751633609758,0.01342278609792075,144543.16771659514
68,0.0016749999999999962,1.0,-0.0006727147805678676,-50.1166599593941,0.01342297713201398,144387.62208362238
69,0.001699999999999996,1.0,-0.0006720267287128628,-50.06800339642726,0.013422279362568254,144243.80818136677
70,0.0017249999999999959,1.0,-0.0006713890645021357,-50.0182630691113,0.013422878430913589,144093.5360928769
71,0.001749999999999996,1.0,-0.0006707260974568048,-49.97216534213254,0.013421993881287791,143958.98851074942
72,0.0017749999999999958,1.0,-0.0006700937684034493,-49.92423843430635,0.013422213125698522,143813.7441559565
73,0.0017999999999999956,1.0,-0.0006693930809706451,-49.878526394063286,0.013420466268031499,143679.12437518442
74,0.0018249999999999955,1.0,-0.0006687240164010588,-49.82781598733802,0.01342069691697889,143522.3621180066
75,0.0018499999999999955,1.0,-0.0006680515768103853,-49.77938584700394,0.01342024545790159,143379.13967594533
76,0.0018749999999999954,1.0,-0.0006674367756097069,-49.73071140626552,0.013421018053757767,143233.05451776882
77,0.0018999999999999952,1.0,-0.00066676413143046,-49.68620911189829,0.01341950097116165,143104.49751723022
78,0.0019249999999999953,1.0,-0.0006661299147641295,-49.63751986204612,0.01341988714616393,142954.76602386
79,0.0019499999999999951,1.0,-0.0006654715071424986,-49.59161218205705,0.013419033539370911,142820.0180063203
80,0.001974999999999995,1.0,-0.000664855089562455,-49.54395344333123,0.013419500127758709,142675.6499825081
81,0.001999999999999995,1.0,-0.000664198927304274,-49.49933414758171,0.013418340645229133,142545.32299344198
82,0.002024999999999995,1.0,-0.0006635810599155109,-49.45183793915854,0.013418734016153785,142400.23597388444
83,0.0020499999999999954,1.0,-0.0006629219679347153,-49.40711369921837,0.013417540882279928,142269.09094465364
84,0.0020749999999999957,1.0,-0.0006623084292102709,-49.35940542325521,0.0134180795641884,142123.13525349155
85,0.002099999999999996,1.0,-0.0006616552848552365,-49.314994513044255,0.013416918959206674,141993.39379689746
86,0.0021249999999999967,1.0,-0.0006610384712260775,-49.267716755095904,0.01341727432817768,141848.8925067993
87,0.002149999999999997,1.0,-0.0006603985423196697,-49.22306879138948,0.013416443926291573,141717.69642930626
88,0.0021749999999999972,1.0,-0.0006598005479395505,-49.17674763174368,0.013416921201874035,141577.2981783562
89,0.0021999999999999975,1.0,-0.0006591511520059243,-49.13344356410792,0.013415529305327087,141451.0561265638
90,0.002224999999999998,1.0,-0.0006585450880643425,-49.08637744630873,0.013416045801804524,141306.93733064886
91,0.002249999999999998,1.0,-0.0006579181899633998,-49.0424518912024,0.013415279305833852,141178.71686322975
92,0.002274999999999999,1.0,-0.0006573326727644912,-48.99701634358156,0.013415769404305767,141041.63219275238
93,0.002299999999999999,1.0,-0.0006566803792321847,-48.954579949957434,0.013414074431921578,140917.86776501426
94,0.0023249999999999994,1.0,-0.0006560675853047073,-48.90730382357373,0.013414511412679374,140771.4287110386
95,0.0023499999999999997,1.0,-0.0006554493679839665,-48.86289050084745,0.013414052285191741,140641.02603892228
96,0.002375,1.0,-0.0006548773890701403,-48.81808410811105,0.013414647482270475,140506.68415131295
97,0.0024000000000000002,1.0,-0.0006542519005689266,-48.77662892562096,0.013413225041988643,140386.5146984446
98,0.002425000000000001,1.0,-0.000653655645943756,-48.73129554123132,0.01341346743779264,140247.08866130875
99,0.0024500000000000012,1.0,-0.0006530211000790792,-48.68808093366536,0.01341234009549035,140119.71875034962
100,0.0024750000000000015,1.0,-0.0006524207202940499,-48.642091100853975,0.013412678310669827,139979.054869474
101,0.002500000000000002,1.0,-0.000651808656879898,-48.59857751503793,0.01341209332059581,139851.05625560821
102,0.002525000000000002,1.0,-0.0006512393882073953,-48.55421713755577,0.013412622560928369,139717.47406275262
103,0.0025500000000000024,1.0,-0.0006506020898841817,-48.512958384594725,0.013410892914969708,139597.43956455356
104,0.002575000000000003,1.0,-0.0006499922696309462,-48.46676906248718,0.013411091397343299,139454.11468245904
105,0.0026000000000000034,1.0,-0.0006493799308489903,-48.4225705619121,0.013410686861795295,139323.23770951485
106,0.0026250000000000036,1.0,-0.0006488118830474726,-48.37813476677706,0.013411262880954108,139190.58263595006
107,0.002650000000000004,1.0,-0.0006481979379601158,-48.336913050173514,0.013409998633700274,139071.0740438439
108,0.002675000000000004,1.0,-0.0006476131304219211,-48.29236068973211,0.013410260363594448,138934.91483051854
109,0.0027000000000000045,1.0,-0.0006470141615456989,-48.249922763658496,0.01340964139393453,138810.22538330132
110,0.002725000000000005,1.0,-0.000646461370861009,-48.20645718698694,0.013410265109370403,138679.53991168167
111,0.0027500000000000055,1.0,-0.0006458786757729435,-48.16634263873151,0.013409336071399776,138563.55126213518
112,0.0027750000000000058,1.0,-0.0006453282100929885,-48.12405800753966,0.013409679831902041,138435.63072239756
113,0.002800000000000006,1.0,-0.000644707660752665,-48.084112178687825,0.013407914413743026,138319.08623493335
114,0.0028250000000000063,1.0,-0.0006441110219900057,-48.03908056519158,0.013408063068898933,138179.3819320132
115,0.0028500000000000066,1.0,-0.0006435129292568058,-47.995784078657664,0.013407696980263676,138051.11456394359
116,0.0028750000000000073,1.0,-0.0006429626272586074,-47.95238208135261,0.013408356360019877,137921.1901570514
117,0.0029000000000000076,1.0,-0.000642379924911897,-47.91244813045008,0.013407370108972609,137805.4141703182
118,0.002925000000000008,1.0,-0.0006418307056879665,-47.870162972517676,0.013407740141942745,137676.96610249777
119,0.002950000000000008,1.0,-0.0006412445605940085,-47.83030759566103,0.013406657678533926,137560.48655047553
120,0.0029750000000000085,1.0,-0.0006406952193987322,-47.78777260672674,0.013407095255754736,137430.75540991258
121,0.0030000000000000087,1.0,-0.0006401093938878955,-47.747908378734245,0.013406019564471324,137314.35343715348
122,0.0030250000000000095,1.0,-0.0006395583899728213,-47.70539658109623,0.013406415957272497,137184.66992870477
123,0.0030500000000000097,1.0,-0.0006389827660241256,-47.66537188350779,0.013405596993678623,137068.0613960353
124,0.00307500000000001,1.0,-0.0006384459644218793,-47.62354849448354,0.013406098130126392,136941.79336402868
125,0.0031000000000000103,1.0,-0.0006378416290029576,-47.58454583955498,0.013404386187768284,136828.59981354763
126,0.0031250000000000106,1.0,-0.0006372624073884589,-47.540636347283204,0.013404583033623537,136692.64363567132
127,0.003150000000000011,1.0,-0.0006366836979970009,-47.49855156090605,0.013404276068936532,136568.3813765367
128,0.0031750000000000116,1.0,-0.0006361504359819915,-47.45650399136731,0.013404915711821334,136442.92472161492
129,0.003200000000000012,1.0,-0.0006355785311015763,-47.41775851394907,0.01340380800401195,136331.0918435489
130,0.003225000000000012,1.0,-0.0006350389249869722,-47.37620534307652,0.013404174529984296,136204.70460670357
131,0.0032500000000000124,1.0,-0.0006344792100419296,-47.33699891933044,0.013403452363407748,136090.28114615244
132,0.0032750000000000127,1.0,-0.0006339585247973568,-47.29633143851723,0.013403968246912975,135967.74508512756
133,0.0033000000000000134,1.0,-0.000633374657160801,-47.258499757621564,0.013402343714024779,135858.12268510982
134,0.0033250000000000137,1.0,-0.000632828860901335,-47.21607740296158,0.013402825810804044,135727.01130827735
135,0.003350000000000014,1.0,-0.0006322762264500243,-47.17642121885154,0.013402377927670548,135611.2146669471
136,0.0033750000000000143,1.0,-0.0006317721086269488,-47.136268188912894,0.013403099840125873,135491.15000473976
137,0.0034000000000000146,1.0,-0.0006311925776058954,-47.0996402552136,0.013401218654446661,135386.03102488458
138,0.003425000000000015,1.0,-0.0006306486032864193,-47.05753298813401,0.013401650346724364,135255.0709910583
139,0.0034500000000000156,1.0,-0.0006301003123549988,-47.01800918160336,0.01340125461121261,135139.38932536263
140,0.003475000000000016,1.0,-0.0006295973524662542,-46.97817174090057,0.013401912614622001,135020.39148321544
141,0.003500000000000016,1.0,-0.000629048673274356,-46.94159231668006,0.013400667557901142,134915.57387941953
142,0.0035250000000000164,1.0,-0.0006285279907377707,-46.90167812308422,0.013400970197448432,134793.94113715895
143,0.0035500000000000167,1.0,-0.0006279391831029935,-46.86380057300738,0.013399237266827095,134683.12752257794
144,0.003575000000000017,1.0,-0.000627374002960435,-46.82096719738054,0.013399424243323497,134550.27615066044
145,0.0036000000000000177,1.0,-0.0006268127315525007,-46.779852626316604,0.01339920278414642,134428.79074901665
146,0.003625000000000018,1.0,-0.0006263002518266587,-46.7390223998985,0.013399943337882454,134307.26029334252
147,0.0036500000000000182,1.0,-0.0006257594198282338,-46.701741571149675,0.01339905962339531,134200.17482414463
148,0.0036750000000000185,1.0,-0.0006252563940414077,-46.66239822916276,0.013399576913529469,134081.41524748434
149,0.003700000000000019,1.0,-0.0006247192154124155,-46.62580513626704,0.013398572176644065,133975.61616583864
150,0.003725000000000019,1.0,-0.0006242153370696835,-46.586727562140396,0.013398995158804933,133857.1088502028
151,0.00375000000000002,1.0,-0.0006236421563093921,-46.55007244924833,0.01339723277529426,133750.58223271027
152,0.00377500000000002,1.0,-0.0006230916077099895,-46.508375865580675,0.013397406297542186,133621.14360353345
153,0.0038000000000000204,1.0,-0.0006225441224769197,-46.468325680144545,0.01339717137135687,133502.81157624294
154,0.0038250000000000207,1.0,-0.0006220442177356436,-46.4284983422278,0.01339789654945355,133384.22966105794
155,0.003850000000000021,1.0,-0.0006215070658491118,-46.392132292781405,0.01339682043340392,133279.78422999056
156,0.0038750000000000212,1.0,-0.000621003947702615,-46.35305666406069,0.013397259908947997,133161.05434759526
157,0.003900000000000022,1.0,-0.0006204787260038353,-46.31645685237221,0.0133965067315389,133054.7275443466
158,0.003925000000000022,1.0,-0.0006199882817901458,-46.27824909659182,0.013396969286718435,132939.63883313898
159,0.003950000000000022,1.0,-0.000619428766005711,-46.2425702522681,0.013395206248842306,132836.29859969587
160,0.003975000000000023,1.0,-0.0006189040468355865,-46.20181951427442,0.013395663922810901,132710.39530406825
161,0.0040000000000000235,1.0,-0.0006183794869074533,-46.16360308854194,0.013395390427419617,132598.95325914148
162,0.004025000000000023,1.0,-0.0006179027937840841,-46.12539826074618,0.013396150864456256,132485.6139372454
163,0.004050000000000024,1.0,-0.0006173524507586948,-46.090679675293885,0.013394301301432446,132386.58045684153
164,0.004075000000000024,1.0,-0.0006168365393174972,-46.05059700907037,0.013394756623806674,132262.33392965348
165,0.004100000000000025,1.0,-0.000616318214390163,-46.0130220691794,0.013394430243324257,132152.86559960508
166,0.004125000000000025,1.0,-0.0006158457226095283,-45.97527134990216,0.013395151448319594,132040.73778629678
167,0.004150000000000025,1.0,-0.0006153268513753542,-45.94085875727751,0.013393890928908246,131942.4597626533
168,0.004175000000000026,1.0,-0.0006148362559237848,-45.903068249298116,0.013394230045465118,131827.304526275
169,0.004200000000000026,1.0,-0.0006142859826799734,-45.8673371273817,0.013392667225786243,131723.3378004988
170,0.0042250000000000265,1.0,-0.0006137609614235476,-45.82725954350059,0.013392923066694564,131599.34837925795
171,0.004250000000000026,1.0,-0.0006132307205976619,-45.78902111617305,0.013392527414853686,131486.88256062678
172,0.004275000000000027,1.0,-0.0006127462286278466,-45.75040253637544,0.013393242346680155,131371.47382343706
