,t,stimstate,Qm,Vm,"('m', 'NapEt2')","('h', 'NapEt2')","('m', 'NaTat')","('h', 'NaTat')","('m', 'KPst')","('h', 'KPst')","('m', 'KTst')","('h', 'KTst')","('m', 'SKv31')",Cm,iax
15,0.00035000000000000016,1.0,-0.0002075763710705055,-39.58038920203951,0.0008005351945408455,2.5066434216286664e-08,0.0008005351945408455,2.2262955420695326e-05,2.001102332892549e-05,3.5774840325388586e-07,0.0005524751299272739,5.617462100203305e-06,3.108611536313584e-06,0.005244424707673401,1353517.7632637618
16,0.00037500000000000017,1.0,-0.0002621315140697892,-31.29685362376165,0.0008540933354128012,2.623253852866672e-08,0.0008540933354128012,2.237526143765936e-05,2.1014673947648186e-05,3.6490554631614297e-07,0.000587924973893035,5.8053293540213746e-06,3.21537153409109e-06,0.008375650703455056,1106574.9990313798
17,0.0004000000000000002,1.0,-0.00014745681500731478,-39.49066593891788,0.0008919179440010064,2.7924258941852378e-08,0.0008919179440010064,2.2800116945529448e-05,2.1646147895881603e-05,3.7874465426843364e-07,0.0006135194282669675,6.105369410028925e-06,3.279842007963354e-06,0.003733966280421641,1351019.9805970625
18,0.0004250000000000002,1.0,-0.00020029021458266465,-22.247294556097515,0.0009717848320461809,2.85663754093233e-08,0.0009717848320461809,2.2821350444708182e-05,2.3339975035464736e-05,3.821241880919241e-07,0.0006650280333907246,6.1804070811354235e-06,3.472638958009521e-06,0.009002902086706508,838271.9866854023
19,0.00045000000000000026,1.0,-0.00017662660290287862,-30.20114713056989,0.0010279495268474602,2.9664990388196726e-08,0.0010279495268474602,2.2913479900294795e-05,2.4407463667926796e-05,3.8864922874652786e-07,0.0007020642454416831,6.352180259698906e-06,3.586964926357029e-06,0.005848340863983126,1072103.9909775916
20,0.00047500000000000027,1.0,-0.0002539009891013026,-26.64035832726846,0.0010937514542612864,3.0551312976777775e-08,0.0010937514542612864,2.2962091319537925e-05,2.5717751512830222e-05,3.935055207455823e-07,0.0007449432468968651,6.474844056803921e-06,3.730885528952484e-06,0.009530689714537938,965603.0484436083
21,0.0005000000000000002,1.0,-0.00017200771842346257,-38.255769749502235,0.0011335505118864068,3.216175307646236e-08,0.0011335505118864068,2.331552245454199e-05,2.6395070182843492e-05,4.0609531438208816e-07,0.0007717906819186404,6.759255744203498e-06,3.8003681817499597e-06,0.004496255585752543,1311252.180834288
22,0.0005250000000000002,1.0,-0.00022949060332574383,-25.945018028606597,0.001201401083239558,3.3007843293567604e-08,0.001201401083239558,2.3358172060120812e-05,2.775877778390534e-05,4.1067699615654474e-07,0.0008159075233155678,6.873184929144604e-06,3.95093236925925e-06,0.008845266674037799,945455.9335198887
23,0.00055,1.0,-0.00017044384604552207,-34.590615743694414,0.0012478092772428711,3.438093323206882e-08,0.0012478092772428711,2.3554300523494743e-05,2.8591296964233794e-05,4.2006127691613886e-07,0.0008469236895350742,7.10869938566894e-06,4.037800259301216e-06,0.004927459149858949,1201866.384991322
24,0.000575,1.0,-0.00023112085257891556,-25.70958813396596,0.0013163473518545909,3.5213401460721785e-08,0.0013163473518545909,2.3594929960293517e-05,2.9973084342638575e-05,4.2454997952510326e-07,0.0008914527218672634,7.219668773733291e-06,4.190612160250319e-06,0.008989675422826887,937670.728638695
25,0.0005999999999999998,1.0,-0.00017549965999547515,-34.835505413209574,0.0013622711257166207,3.660216414020324e-08,0.0013622711257166207,2.3799480792841727e-05,3.0794301926930354e-05,4.3412685390215325e-07,0.0009221616435919641,7.458580277834208e-06,4.276192963840669e-06,0.005037953602617344,1208287.3951849812
26,0.0006249999999999998,1.0,-0.00024283685725050384,-26.47070506546879,0.0014285495091371353,3.7478670549990194e-08,0.0014285495091371353,2.3846625877335806e-05,3.211759626062167e-05,4.3891613980464825e-07,0.000965315876800931,7.579101660991439e-06,4.421727923547224e-06,0.00917379634013928,959618.5322159559
27,0.0006499999999999998,1.0,-0.00016549477973965568,-36.59500825125423,0.0014711819450234568,3.8980793238310384e-08,0.0014711819450234568,2.4119304395173324e-05,3.28614230995788e-05,4.4995981742871293e-07,0.0009939506296350565,7.841908330062756e-06,4.49858023960397e-06,0.004522332078828911,1260417.9140525877
28,0.0006749999999999996,1.0,-0.00022408209889057735,-24.964324500685777,0.0015420354989817183,3.977124737869414e-08,0.0015420354989817183,2.415490634529982e-05,3.430567388653601e-05,4.541868813532019e-07,0.0010398821609454178,7.944387144888942e-06,4.659281641514947e-06,0.008976093019637754,914788.2972212224
29,0.0006999999999999996,1.0,-0.0001744501154649611,-33.77793034126076,0.001590086511328662,4.1092773647786035e-08,0.001590086511328662,2.432710496745943e-05,3.51778875698572e-05,4.6297871139031423e-07,0.001071907916583268,8.168306586660644e-06,4.750705854395736e-06,0.005164618249326691,1175833.353600895
30,0.0007249999999999994,1.0,-0.00023940447010661396,-26.31270358035721,0.0016568147994737742,4.196013806655264e-08,0.0016568147994737742,2.4372888783746995e-05,3.6513302146663525e-05,4.6770559480183485e-07,0.0011153256538261331,8.286836256572118e-06,4.897746044742743e-06,0.009098436782654774,953820.039765437
31,0.0007499999999999994,1.0,-0.00016667414773187305,-36.079670295233626,0.0017003525289707982,4.342883785088164e-08,0.0017003525289707982,2.4623047094578242e-05,3.727868226103893e-05,4.78293449882311e-07,0.001144525035990026,8.542804499720718e-06,4.977003538655621e-06,0.004619613936823914,1243933.8610684122
32,0.0007749999999999992,1.0,-0.00023021593900765479,-25.141926741317203,0.001770629149981347,4.422927826566331e-08,0.001770629149981347,2.4659805302487257e-05,3.870789929191164e-05,4.825820927103288e-07,0.0011900953806390508,8.64727620316503e-06,5.135800704412832e-06,0.009156654594388244,919017.6058264679
33,0.0007999999999999992,1.0,-0.00016864221658176168,-34.699591160425086,0.0018167803767751174,4.560930843398323e-08,0.0018167803767751174,2.4859359992711985e-05,3.9535180309837306e-05,4.920485194080537e-07,0.0012209312482736223,8.884309731651795e-06,5.222060743750121e-06,0.004860063503402261,1202375.4257429822
34,0.0008249999999999991,1.0,-0.00022848616483792165,-25.43830025642334,0.0018861153534454854,4.642641346618682e-08,0.0018861153534454854,2.48980570877541e-05,4.093933426854422e-05,4.964399261939863e-07,0.0012659225372218628,8.992116520493832e-06,5.3776858394746664e-06,0.008981974524033985,927140.8522667749
35,0.000849999999999999,1.0,-0.00017527110132698926,-34.439688161683385,0.0019327866178698472,4.778992720847943e-08,0.0019327866178698472,2.5089724451772792e-05,4.177917900745544e-05,5.057141717444344e-07,0.0012970780307125574,9.225459227718651e-06,5.465385346786598e-06,0.005089218592925324,1194080.3938153845
36,0.0008749999999999989,1.0,-0.00024401707882241544,-26.43629717899426,0.001999123433956139,4.8664442687513085e-08,0.001999123433956139,2.5136555550115437e-05,4.3105066497052956e-05,5.104898602603905e-07,0.001340244457283524,9.345528783700006e-06,5.611236885930992e-06,0.009230380380816207,956240.7408750138
37,0.0008999999999999988,1.0,-0.0001402100144518693,-36.77219261319319,0.002041404994387717,5.017807938305751e-08,0.002041404994387717,2.5417221377710042e-05,4.384154849256335e-05,5.216929274500028e-07,0.0013686385092750186,9.610651343723604e-06,5.687261468231649e-06,0.00381293593033026,1263422.1555011661
38,0.0009249999999999987,1.0,-0.00019118637828958464,-21.15535643336182,0.0021249974890196555,5.076328970285824e-08,0.0021249974890196555,2.5434279746903418e-05,4.564731827819186e-05,5.247809250568602e-07,0.0014224373777257174,9.676364544896404e-06,5.8947579443333996e-06,0.009037256303944155,799996.2183310208
39,0.0009499999999999987,1.0,-0.00016550533829238465,-28.83159695899777,0.0021845971406037577,5.177899305358201e-08,0.0021845971406037577,2.550651938029216e-05,4.6801833621274265e-05,5.306047716788068e-07,0.0014615142454372876,9.82842902226434e-06,6.019546593456095e-06,0.005740415230129446,1025842.5607076096
40,0.0009749999999999985,1.0,-0.00023480055410061442,-24.965914524015957,0.0022553893948810337,5.256953650351713e-08,0.0022553893948810337,2.5542110305669865e-05,4.824588356579556e-05,5.348323767546358e-07,0.001507379620805618,9.930903109309954e-06,6.180215506983916e-06,0.009404844908635253,910768.4177070739
41,0.0009999999999999985,1.0,-0.00016766856166790185,-35.388181269418524,0.002300200066813496,5.399380830116511e-08,0.002300200066813496,2.5766901452560862e-05,4.904223883577352e-05,5.448583334428621e-07,0.0015373576565080674,1.0177370439491073e-05,6.262968410216318e-06,0.004737981881334951,1220439.2936185177
42,0.0010249999999999984,1.0,-0.00022989462000642952,-25.291676560134803,0.0023699585758710424,5.480266884426728e-08,0.0023699585758710424,2.580462360641307e-05,5.0458741868247e-05,5.491988927375629e-07,0.0015825878347698118,1.028351065785141e-05,6.420150945694322e-06,0.009089734302896849,921012.2281244942
43,0.0010499999999999982,1.0,-0.00015803875902376023,-34.65132355352777,0.0024161633600073415,5.617961047505165e-08,0.0024161633600073415,2.600250916620856e-05,5.128820638582763e-05,5.58627414366667e-07,0.0016134363448248158,1.0519857948378565e-05,6.5066500878561095e-06,0.00456082893282934,1198764.237960183
44,0.0010749999999999983,1.0,-0.00021722464698483804,-23.841426126656508,0.0024905280231685423,5.690748656728709e-08,0.0024905280231685423,2.6031183731731772e-05,5.282981919424443e-05,5.624776591909228e-07,0.0016614779898057404,1.0610065204118614e-05,6.679723949626648e-06,0.00911122706464126,877838.4590350122
45,0.0010999999999999981,1.0,-0.0001810825624510456,-32.74735271766514,0.002540695037077254,5.816399125707846e-08,0.002540695037077254,2.617554789501639e-05,5.375418437255338e-05,5.705510934330023e-07,0.0016947795774443885,1.0819113819889775e-05,6.777167426418238e-06,0.005529685529461529,1141401.6807709576
46,0.001124999999999998,1.0,-0.0002475416975659979,-27.311116406506287,0.002604431827993689,5.9089353594248475e-08,0.002604431827993689,2.6230274657931094e-05,5.50139211883125e-05,5.756811060820228e-07,0.001736345512728234,1.0950323147868556e-05,6.914806446195858e-06,0.00906377073282242,979847.0734357771
47,0.001149999999999998,1.0,-0.0001341147954024345,-37.3013367485171,0.002645739617582551,6.063737590083533e-08,0.002645739617582551,2.653482596754283e-05,5.572854651289303e-05,5.873601906875544e-07,0.0017641042202309516,1.1222395450567525e-05,6.9883848477331075e-06,0.0035954420697206294,1277181.5571217397
48,0.0011749999999999979,1.0,-0.00019262049155721156,-20.236704290016295,0.002732635443067794,6.117699523144273e-08,0.002732635443067794,2.6549208829127808e-05,5.7637838864201176e-05,5.902318365279178e-07,0.0018199934698452038,1.1281423312054837e-05,7.209774488132993e-06,0.009518372596482529,771067.0183847318
49,0.0011999999999999977,1.0,-0.00017732175127355647,-29.04734266203943,0.0027916363180281066,6.220575209138782e-08,0.0027916363180281066,2.6624532715484614e-05,5.877853977762669e-05,5.96165671219959e-07,0.0018586827074829261,1.1436567061208679e-05,7.332891594232365e-06,0.006104577390664025,1030266.7274526804
50,0.0012249999999999976,1.0,-0.0002504898182158321,-26.74500798409264,0.00285699579805896,6.30981294589284e-08,0.00285699579805896,2.667398548325112e-05,6.0080628992984116e-05,6.010632667107691e-07,0.0019012219957350127,1.1560487881660552e-05,7.475773201696655e-06,0.009365853185193217,961582.3326061259
51,0.0012499999999999976,1.0,-0.00013551580949541325,-37.74389781631806,0.002897515221861418,6.467496057974687e-08,0.002897515221861418,2.6999239936469578e-05,6.0777235165203396e-05,6.131470199793675e-07,0.0019284738028356205,1.1838346716291424e-05,7.547343359830014e-06,0.0035904031468849736,1289182.5138180587
52,0.0012749999999999975,1.0,-0.00020511800239916174,-20.447862613649253,0.002983615424484109,6.522504052112607e-08,0.002983615424484109,2.7014218780290165e-05,6.266261501376967e-05,6.160681530433962e-07,0.001983844709724194,1.1898890330144432e-05,7.765518707671736e-06,0.010031268611040178,776468.1768645624
53,0.0012999999999999973,1.0,-0.00017673842075094042,-30.927159324669155,0.0030379049236163554,6.636837348761232e-08,0.0030379049236163554,2.711965623969665e-05,6.368763118753671e-05,6.230119944899569e-07,0.0020196573555430835,1.2081263940204543e-05,7.874782463550422e-06,0.005714667127865326,1085520.5321374843
54,0.0013249999999999974,1.0,-0.0002651136089249641,-26.65719171121939,0.003103505268517506,6.725566978208723e-08,0.003103505268517506,2.716834937193885e-05,6.49964452442482e-05,6.278749057132917e-07,0.002062332761200185,1.220407494904805e-05,8.018497808581637e-06,0.009945294005346555,958538.3266512683
55,0.0013499999999999973,1.0,-0.0002002874154212434,-39.937933254880534,0.0031404908389514245,6.897703501506517e-08,0.0031404908389514245,2.762269331414065e-05,6.561216220445311e-05,6.421960631731436e-07,0.002087326115404181,1.2509639031178544e-05,8.081220939309738e-06,0.005014966952421547,1354375.9936829605
56,0.001374999999999997,1.0,-0.00025525462167623556,-30.200726187189122,0.0031965039267181105,7.00756237841068e-08,0.0031965039267181105,2.7714749677351744e-05,6.667949582583094e-05,6.487208309378117e-07,0.0021241850931944637,1.2681339053382957e-05,8.195500383674512e-06,0.008451936555900178,1064647.5438334572
57,0.001399999999999997,1.0,-0.00013610830430539975,-38.458892532328306,0.003235827005446895,7.169940038606735e-08,0.003235827005446895,2.8079292861910368e-05,6.734896588747193e-05,6.615113983061092e-07,0.0021506653500971726,1.296827966564362e-05,8.264084767257557e-06,0.0035390593785556345,1311065.3525854219
58,0.001424999999999997,1.0,-0.0001789542823357469,-20.53716236549684,0.0033215698477877765,7.225390411897209e-08,0.0033215698477877765,2.809450867837762e-05,6.922420977682536e-05,6.644534546035318e-07,0.002205795042755039,1.3029454126380592e-05,8.480896074965847e-06,0.008713681040784701,778824.8342370994
59,0.0014499999999999969,1.0,-0.0001527922044430913,-26.990773956681284,0.003386163496171631,7.316050141684977e-08,0.003386163496171631,2.8146045155690552e-05,7.050736791945997e-05,6.69448101290675e-07,0.0022478486409472183,1.315644295008606e-05,8.621416740789873e-06,0.005660904896180985,967700.9181019922
60,0.0014749999999999967,1.0,-0.00022309969798913775,-23.051105226598096,0.0034630775496991757,7.384543949125146e-08,0.0034630775496991757,2.81707407186329e-05,7.212246581917051e-05,6.730578730735256e-07,0.0022974243253543417,1.3238812090130308e-05,8.80394865466445e-06,0.009678481608409324,850189.9095713976
61,0.0014999999999999968,1.0,-0.0001770522532027858,-33.6303141413467,0.003511300652624704,7.515759952678982e-08,0.003511300652624704,2.833854438881929e-05,7.300174508862575e-05,6.817420671628645e-07,0.002329488208374577,1.3460575434562257e-05,8.896155791169811e-06,0.005264662484526404,1163952.4424992146
62,0.0015249999999999966,1.0,-0.00024281982769215317,-26.704436960969296,0.0035767257194174924,7.604762936385033e-08,0.0035767257194174924,2.838762417615634e-05,7.430688635609131e-05,6.866236296028815e-07,0.002372038252462771,1.3583964213098552e-05,9.039408990835032e-06,0.009092864532102065,958865.1892160843
63,0.0015499999999999965,1.0,-0.00013052818738883203,-36.59245163688428,0.003619217692389474,7.754958566728283e-08,0.003619217692389474,2.866013467469509e-05,7.505066248952442e-05,6.976649811107117e-07,0.0024005143257887023,1.3846682771944539e-05,9.116219887375556e-06,0.0035670795901869244,1253135.028208671
64,0.0015749999999999965,1.0,-0.00018183103581671665,-19.696137182607252,0.0037080011638706196,7.806242553002968e-08,0.0037080011638706196,2.867293451148193e-05,7.702099937626759e-05,7.004099148081452e-07,0.002457576548646651,1.390178104301077e-05,9.345803516232703e-06,0.009231812011204066,752195.260420782
65,0.0015999999999999964,1.0,-0.00015991180422795959,-27.42375571826327,0.0037713401564836123,7.899446399642195e-08,0.0037713401564836123,2.8728878666719337e-05,7.827275212567522e-05,7.055905098197887e-07,0.0024988547881283365,1.4034490595321645e-05,9.482451488015858e-06,0.0058311416521794595,979088.7320991533
66,0.0016249999999999962,1.0,-0.0002261566788147295,-24.123574486856008,0.0038446563240556045,7.973766895134694e-08,0.0038446563240556045,2.875891841222971e-05,7.978796527583321e-05,7.095265806720109e-07,0.0025461962919346424,1.4127444851691268e-05,9.652111178099564e-06,0.009374924057707677,880839.5514609158
67,0.001649999999999996,1.0,-0.0001458603470283761,-34.08965807315981,0.0038919123107823517,8.107897361239479e-08,0.0038919123107823517,2.8940235493797e-05,8.064476577026672e-05,7.185456317301391e-07,0.0025776460296151288,1.4355748110689104e-05,9.741728770086477e-06,0.004278727193899839,1176807.5760638432
68,0.0016749999999999962,1.0,-0.00019942339309702992,-22.006740916654522,0.003972363639948903,8.170855328512091e-08,0.003972363639948903,2.8960457378880342e-05,8.236297891039476e-05,7.218608991893432e-07,0.002629405674918859,1.4428644660810406e-05,9.93770522952389e-06,0.009061923064950881,819008.1072160618
69,0.001699999999999996,1.0,-0.00016222504031352498,-30.070760273857463,0.0040286443722738876,8.279923134070731e-08,0.0040286443722738876,2.9050453380825072e-05,8.343829290218041e-05,7.283164979259362e-07,0.0026663951926800497,1.4598444546441503e-05,1.0052929905508454e-05,0.005394776814291527,1057131.7720388807
70,0.0017249999999999959,1.0,-0.00024137138032132835,-24.471931072855085,0.00410084296708137,8.356199860473291e-08,0.00410084296708137,2.9082751046521714e-05,8.492392221558996e-05,7.323727920597709e-07,0.002713044507317778,1.4695298716560562e-05,1.0218840902487512e-05,0.00986319304360349,891035.4587477307
71,0.001749999999999996,1.0,-0.00019245326677068953,-36.37499905907205,0.004143682993712022,8.504982399094176e-08,0.004143682993712022,2.9345432371405373e-05,8.567662254822223e-05,7.432185157939094e-07,0.0027417235655342173,1.4955145043562891e-05,1.0296637398332021e-05,0.005290811594473183,1244740.7553788172
72,0.0017749999999999958,1.0,-0.00024964485293736466,-29.022185632989775,0.004202647260387569,8.607705855861875e-08,0.004202647260387569,2.9420355592131024e-05,8.681880596800735e-05,7.491395064074883e-07,0.002780334884392431,1.5109887985475297e-05,1.0419915083002201e-05,0.008601862592098893,1026496.5232612649
73,0.0017999999999999956,1.0,-0.0001360710098686666,-37.617079361093275,0.0042432903016280344,8.76455988092202e-08,0.0042432903016280344,2.973913100476989e-05,8.752030039249116e-05,7.61102618679987e-07,0.002807623205817435,1.5386079150648517e-05,1.0492001969104979e-05,0.0036172667357424514,1282709.5645387508
74,0.0018249999999999955,1.0,-0.00019205030931515393,-20.53154141508608,0.004328962490322276,8.819982395456615e-08,0.004328962490322276,2.9754302388498905e-05,8.93960739954178e-05,7.64043343902896e-07,0.0028626711637585516,1.5447184776774403e-05,1.0708876915468518e-05,0.009353915784132992,775713.9898379549
75,0.0018499999999999955,1.0,-0.00016709362573701471,-28.961565358773733,0.004388069277667034,8.922339071132565e-08,0.004388069277667034,2.9828348784729098e-05,9.05421078588275e-05,7.699334254012266e-07,0.0029013616626965394,1.5601052243079764e-05,1.0832616017998753e-05,0.00576949566320298,1023514.7881407872
76,0.0018749999999999954,1.0,-0.00025374410313613904,-25.205096366150492,0.00445793645157409,9.00273827059848e-08,0.00445793645157409,2.9865440999359195e-05,9.19657326702895e-05,7.742439352452593e-07,0.0029465745139006915,1.5706155346864758e-05,1.0990677869088186e-05,0.010067174489239722,911656.5825686596
77,0.0018999999999999952,1.0,-0.0001527754868941607,-38.232227826516265,0.00449754595284897,9.163627670815706e-08,0.00449754595284897,3.0217501408437274e-05,9.264370741356788e-05,7.868104167177564e-07,0.002973198822856431,1.5990187470223625e-05,1.1060173314136174e-05,0.003995987039714229,1299337.2307148485
78,0.0019249999999999953,1.0,-0.00022442793645537873,-23.048586959016117,0.004574375626855324,9.232107782197357e-08,0.004574375626855324,3.0242150932756086e-05,9.425892968298815e-05,7.904194069648365e-07,0.0030226788928684025,1.607249895941844e-05,1.1242711047251167e-05,0.009737166831721426,848920.806935399
79,0.0019499999999999951,1.0,-0.00017273427714028524,-33.829896119212215,0.004622114348068076,9.364590088734727e-08,0.004622114348068076,3.041580353394074e-05,9.512836815965824e-05,7.992490831224684e-07,0.0030544024446690974,1.6297079985359556e-05,1.1333769959728328e-05,0.0051059653429496735,1168167.793111718
80,0.001974999999999995,1.0,-0.00024197720102817242,-26.054396290263124,0.00468937400862095,9.449831925365267e-08,0.00468937400862095,3.045928302113125e-05,9.648335153277433e-05,8.038739125536544e-07,0.003098020032294297,1.641227489661406e-05,1.1483211253533474e-05,0.009287384682891406,937070.4464350424
81,0.001999999999999995,1.0,-0.00016986037732597472,-36.46594973981391,0.004732013959298156,9.599205488866491e-08,0.004732013959298156,3.0726056103697544e-05,9.723225995719e-05,8.14801449046806e-07,0.003126553537235104,1.6673302709712776e-05,1.156057530231885e-05,0.004658054391505931,1246523.0586744153
82,0.002024999999999995,1.0,-0.00023714051339282895,-25.621744337532164,0.004800545910831098,9.681947432150847e-08,0.004800545910831098,3.076586624461782e-05,9.862063647260246e-05,8.192564236728163e-07,0.003170938127294259,1.678308794554113e-05,1.1714173622189766e-05,0.00925543984315901,924441.9875880332
83,0.0020499999999999954,1.0,-0.00016093887208270394,-35.739633417831286,0.0048445173728374254,9.826632649179698e-08,0.0048445173728374254,3.100348162797395e-05,9.940103636491894e-05,8.295679335500081e-07,0.0032003042783724394,1.703431292274796e-05,1.1795079422802661e-05,0.004503092412873156,1224784.477343873
84,0.0020749999999999957,1.0,-0.00023765203288638042,-24.278245674294034,0.004917258818800309,9.901820300152438e-08,0.004917258818800309,3.1034478846040566e-05,0.00010090295970808494,8.335570554203096e-07,0.0032472519223683974,1.7128956968650606e-05,1.1963044262120555e-05,0.009788682266198829,884335.7045443469
85,0.002099999999999996,1.0,-0.00016181033761781058,-35.8164615171755,0.004961076510152594,1.0046999134482025e-07,0.004961076510152594,3.1274908084648986e-05,0.00010167990494947339,8.43930992897909e-07,0.0032765178690003973,1.7381232796141856e-05,1.2043557178610107e-05,0.004517764479336289,1226551.0406705043
86,0.0021249999999999967,1.0,-0.00022419843176160994,-24.409480566786755,0.005033396575630556,1.0122924697320718e-07,0.005033396575630556,3.130676149825114e-05,0.00010317072488538047,8.47965617929555e-07,0.0033232038156728663,1.7477351482046168e-05,1.2210115924580495e-05,0.009184891548518653,887782.5575512219
87,0.002149999999999997,1.0,-0.00017543300315732237,-33.79541059430385,0.005081174794763979,1.0255188193277078e-07,0.005081174794763979,3.147938577953676e-05,0.00010404181364221044,8.56770147887741e-07,0.003354935440602592,1.7701427152200806e-05,1.2301357758564055e-05,0.005191030381707842,1165906.355808551
88,0.0021749999999999972,1.0,-0.0002444601299033651,-26.460670351252496,0.005147200632752734,1.0342780724005609e-07,0.005147200632752734,3.152633031205852e-05,0.00010536554128212573,8.615554188465263e-07,0.003397786562878473,1.7821707622535733e-05,1.244690574014665e-05,0.009238621949416855,947983.9529543567
89,0.0021999999999999975,1.0,-0.00015388799024366575,-36.83870700756855,0.005189152376566317,1.0494576593315576e-07,0.005189152376566317,3.180992664827605e-05,0.00010609905214809788,8.728182861906311e-07,0.0034258708756208455,1.8087629186412462e-05,1.2522545805290288e-05,0.004177345046666521,1256528.719899129
90,0.002224999999999998,1.0,-0.00022914232658531697,-23.216170205312345,0.005265367745825377,1.0563967168464385e-07,0.005265367745825377,3.183538718159589e-05,0.00010769860613570452,8.764782532483205e-07,0.0034749447171101657,1.8171572079508273e-05,1.2703058809780507e-05,0.009869945152835088,852177.7566697418
91,0.002249999999999998,1.0,-0.0001822199836376384,-34.53828345362329,0.005311608440064295,1.070094407594062e-07,0.005311608440064295,3.20298720188069e-05,0.00010853337399144908,8.858243333634348e-07,0.003505714140522734,1.8406232450831668e-05,1.2790122197956621e-05,0.005275884190432235,1187453.5094096153
